fire_id,hour,ignition_date_time,date_time,area_fract,flame_profile,smolder_profile,residual_profile,pm25_emitted,pm10_emitted,co_emitted,co2_emitted,ch4_emitted,nox_emitted,nh3_emitted,so2_emitted,voc_emitted,pm25_flame,pm10_flame,co_flame,co2_flame,ch4_flame,nox_flame,nh3_flame,so2_flame,voc_flame,pm25_smold,pm10_smold,co_smold,co2_smold,ch4_smold,nox_smold,nh3_smold,so2_smold,voc_smold,pm25_resid,pm10_resid,co_resid,co2_resid,ch4_resid,nox_resid,nh3_resid,so2_resid,voc_resid,smoldering_fraction,heat,percentile_000,percentile_005,percentile_010,percentile_015,percentile_020,percentile_025,percentile_030,percentile_035,percentile_040,percentile_045,percentile_050,percentile_055,percentile_060,percentile_065,percentile_070,percentile_075,percentile_080,percentile_085,percentile_090,percentile_095,percentile_100
SF11C21345120013189110,10,201508010000Z,201508011000Z,0.020004,0.019999,0.012414,0.002216,0.123277,0.145468,1.354916,20.766042,0.06813,0.027036,0.022404,0.012797,0.322054,0.073087,0.086243,0.720835,16.56213,0.038351,0.024296,0.012112,0.009839,0.174105,0.046666,0.055066,0.589555,3.908707,0.027688,0.002548,0.009569,0.00275,0.13756,0.003524,0.004159,0.044526,0.295205,0.002091,0.000192,0.000723,0.000208,0.010389,0.936571,7831991.14521,19.954063,21.3060257,22.6579884,24.0099511,25.3619138,26.7138765,28.0658392,29.4178019,30.7697646,32.1217273,33.47369,34.8256527,36.1776154,37.5295781,38.8815408,40.2335035,41.5854662,42.9374289,44.2893916,45.6413543,46.993317
SF11C21345120013189110,11,201508010000Z,201508011100Z,0.040008,0.040001,0.029286,0.00409,0.262781,0.310082,2.914784,42.892669,0.145884,0.05496,0.048134,0.026549,0.691928,0.146186,0.172499,1.441777,33.126745,0.076707,0.048595,0.024225,0.019679,0.348235,0.11009,0.129907,1.390826,9.221073,0.065318,0.00601,0.022575,0.006487,0.324518,0.006505,0.007676,0.082181,0.544851,0.003859,0.000355,0.001334,0.000383,0.019175,0.805087,48728221.7322,39.808585,44.85456555,49.9005461,54.94652665,59.9925072,65.03848775,70.0844683,75.13044885,80.1764294,85.22240995,90.2683905,95.31437105,100.3603516,105.40633215,110.4523127,115.49829325,120.5442738,125.59025435,130.6362349,135.68221545,140.728196
SF11C21345120013189110,12,201508010000Z,201508011200Z,0.070014,0.070003,0.058446,0.007851,0.488024,0.575868,5.456574,77.421185,0.272004,0.097719,0.090009,0.048121,1.293871,0.25583,0.301879,2.523156,57.972838,0.13424,0.085042,0.042395,0.034439,0.609423,0.219707,0.259255,2.775668,18.402473,0.130355,0.011995,0.045053,0.012946,0.64764,0.012487,0.014734,0.15775,1.045874,0.007409,0.000682,0.002561,0.000736,0.036808,0.644382,157361181.361,69.404814,80.15201165,90.8992093,101.64640695,112.3936046,123.14080225,133.8879999,144.63519755,155.3823952,166.12959285,176.8767905,187.62398815,198.3711858,209.11838345,219.8655811,230.61277875,241.3599764,252.10717405,262.8543717,273.60156935,284.348767
SF11C21345120013189110,13,201508010000Z,201508011300Z,0.10002,0.100009,0.092671,0.01372,0.735673,0.868095,8.281408,113.828613,0.411417,0.141704,0.136478,0.071013,1.961855,0.365488,0.431276,3.604678,82.822245,0.191781,0.121495,0.060567,0.0492,0.870645,0.348364,0.41107,4.401053,29.178653,0.206689,0.019018,0.071436,0.020527,1.026887,0.021821,0.025749,0.275677,1.827715,0.012947,0.001191,0.004475,0.001286,0.064323,0.668988,211411038.001,98.779858,110.8138953,122.8479326,134.8819699,146.9160072,158.9500445,170.9840818,183.0181191,195.0521564,207.0861937,219.120231,231.1542683,243.1883056,255.2223429,267.2563802,279.2904175,291.3244548,303.3584921,315.3925294,327.4265667,339.460604
SF11C21345120013189110,14,201508010000Z,201508011400Z,0.130026,0.130015,0.130659,0.02181,1.001002,1.181182,11.329576,151.71674,0.561319,0.186655,0.186571,0.094947,2.68195,0.475147,0.560673,4.6862,107.671651,0.249322,0.157947,0.078739,0.063962,1.131867,0.491167,0.579577,6.205147,41.139662,0.291416,0.026814,0.100719,0.028941,1.447832,0.034688,0.040932,0.438229,2.905427,0.020581,0.001894,0.007113,0.002044,0.102251,0.703836,248085631.399,127.935369,140.2214776,152.5075862,164.7936948,177.0798034,189.365912,201.6520206,213.9381292,226.2242378,238.5103464,250.796455,263.0825636,275.3686722,287.6547808,299.9408894,312.226998,324.5131066,336.7992152,349.0853238,361.3714324,373.657541
SF11C21345120013189110,15,201508010000Z,201508011500Z,0.160032,0.160021,0.170898,0.032124,1.278328,1.508427,14.529335,190.609895,0.71834,0.232262,0.239125,0.119588,3.437416,0.584805,0.69007,5.767723,132.521058,0.306862,0.1944,0.096911,0.078724,1.39309,0.642431,0.758069,8.116143,53.809427,0.381164,0.035073,0.131737,0.037854,1.89372,0.051092,0.060288,0.645469,4.27941,0.030314,0.002789,0.010477,0.00301,0.150606,0.736568,273548152.437,156.872989,168.8401873,180.8073856,192.7745839,204.7417822,216.7089805,228.6761788,240.6433771,252.6105754,264.5777737,276.544972,288.5121703,300.4793686,312.4465669,324.4137652,336.3809635,348.3481618,360.3153601,372.2825584,384.2497567,396.216955
SF11C21345120013189110,16,201508010000Z,201508011600Z,0.170034,0.17003,0.189457,0.043005,1.401979,1.654335,15.990115,206.191884,0.789194,0.249174,0.263041,0.129643,3.781217,0.621384,0.733233,6.128482,140.80999,0.326056,0.206559,0.102972,0.083648,1.480225,0.712197,0.840393,8.997532,59.652967,0.422557,0.038881,0.146043,0.041965,2.099373,0.068398,0.080709,0.864101,5.728927,0.040581,0.003734,0.014026,0.00403,0.201619,0.783801,239849580.687,166.470723,176.4554087,186.4400944,196.4247801,206.4094658,216.3941515,226.3788372,236.3635229,246.3482086,256.3328943,266.31758,276.3022657,286.2869514,296.2716371,306.2563228,316.2410085,326.2256942,336.2103799,346.1950656,356.1797513,366.164437
SF11C21345120013189110,17,201508010000Z,201508011700Z,0.120024,0.120042,0.137212,0.049514,1.033251,1.219236,11.837981,149.211516,0.582952,0.17829,0.194617,0.094088,2.797627,0.4387,0.517666,4.326738,99.412532,0.230197,0.145832,0.072699,0.059056,1.045046,0.515801,0.608645,6.516356,43.202958,0.306032,0.028159,0.10577,0.030392,1.520446,0.07875,0.092925,0.994887,6.596026,0.046723,0.004299,0.016148,0.00464,0.232135,0.868512,103433347.28,118.241156,123.3820719,128.5229878,133.6639037,138.8048196,143.9457355,149.0866514,154.2275673,159.3684832,164.5093991,169.650315,174.7912309,179.9321468,185.0730627,190.2139786,195.3548945,200.4958104,205.6367263,210.7776422,215.9185581,221.059474
SF11C21345120013189110,18,201508010000Z,201508011800Z,0.070014,0.070032,0.080742,0.051667,0.641631,0.757125,7.396879,90.302347,0.363134,0.106134,0.121503,0.057179,1.746605,0.255936,0.302004,2.524201,57.996855,0.134296,0.085078,0.042412,0.034453,0.609675,0.303521,0.358155,3.834531,25.422654,0.180083,0.01657,0.06224,0.017884,0.894702,0.082174,0.096966,1.038147,6.882838,0.048755,0.004486,0.016851,0.004842,0.242228,0.929029,32689012.3229,69.404814,71.47220245,73.5395909,75.60697935,77.6743678,79.74175625,81.8091447,83.87653315,85.9439216,88.01131005,90.0786985,92.14608695,94.2134754,96.28086385,98.3482523,100.41564075,102.4830292,104.55041765,106.6178061,108.68519455,110.752583
SF11C21345120013189110,19,201508010000Z,201508011900Z,0.040008,0.040019,0.045764,0.051255,0.399805,0.471769,4.64568,54.378987,0.227178,0.062459,0.076229,0.034628,1.0958,0.146252,0.172577,1.442426,33.141651,0.076742,0.048617,0.024236,0.019688,0.348392,0.172034,0.203,2.173385,14.409382,0.10207,0.009392,0.035277,0.010137,0.507111,0.081519,0.096192,1.029869,6.827954,0.048366,0.00445,0.016716,0.004803,0.240297,0.961105,10274727.0154,39.808585,40.583473,41.358361,42.133249,42.908137,43.683025,44.457913,45.232801,46.007689,46.782577,47.557465,48.332353,49.107241,49.882129,50.657017,51.431905,52.206793,52.981681,53.756569,54.531457,55.306345
SF11C21345120013189110,20,201508010000Z,201508012000Z,0.005701,0.005713,0.006414,0.04815,0.12157,0.143453,1.478005,13.165059,0.070697,0.012437,0.024108,0.008744,0.346549,0.020878,0.024637,0.205917,4.731209,0.010955,0.00694,0.00346,0.002811,0.049735,0.024111,0.028451,0.304608,2.01953,0.014306,0.001316,0.004944,0.001421,0.071074,0.076581,0.090365,0.96748,6.41432,0.045436,0.004181,0.015704,0.004512,0.22574,0.997481,103474.634421,5.696939,5.98178595,6.2666329,6.55147985,6.8363268,7.12117375,7.4060207,7.69086765,7.9757146,8.26056155,8.5454085,8.83025545,9.1151024,9.39994935,9.6847963,9.96964325,10.2544902,10.53933715,10.8241841,11.10903105,11.393878
SF11C21345120013189110,21,201508010000Z,201508012100Z,0.005701,0.005701,0.006091,0.045242,0.115688,0.136511,1.403802,12.66603,0.067209,0.012104,0.022903,0.008394,0.329231,0.020835,0.024585,0.205484,4.721271,0.010932,0.006926,0.003453,0.002805,0.049631,0.022897,0.027018,0.289269,1.917829,0.013585,0.00125,0.004695,0.001349,0.067494,0.071956,0.084908,0.909049,6.02693,0.042692,0.003928,0.014755,0.00424,0.212106,0.999375,25279.646511,5.696939,5.98178595,6.2666329,6.55147985,6.8363268,7.12117375,7.4060207,7.69086765,7.9757146,8.26056155,8.5454085,8.83025545,9.1151024,9.39994935,9.6847963,9.96964325,10.2544902,10.53933715,10.8241841,11.10903105,11.393878
SF11C21345120013189110,22,201508010000Z,201508012200Z,0.005701,0.005701,0.005732,0.04251,0.109992,0.129791,1.331858,12.18905,0.06383,0.011793,0.021736,0.008059,0.312445,0.020835,0.024585,0.205484,4.721271,0.010932,0.006926,0.003453,0.002805,0.049631,0.021547,0.025426,0.272219,1.804794,0.012784,0.001176,0.004419,0.00127,0.063516,0.06761,0.07978,0.854155,5.662985,0.040114,0.003691,0.013864,0.003984,0.199298,0.999379,24789.811004,5.696939,5.98178595,6.2666329,6.55147985,6.8363268,7.12117375,7.4060207,7.69086765,7.9757146,8.26056155,8.5454085,8.83025545,9.1151024,9.39994935,9.6847963,9.96964325,10.2544902,10.53933715,10.8241841,11.10903105,11.393878
SF11C21345120013189110,23,201508010000Z,201508012300Z,0.005701,0.005701,0.004815,0.039903,0.102399,0.120831,1.235927,11.553029,0.059325,0.011379,0.020179,0.007611,0.290062,0.020835,0.024585,0.205484,4.721271,0.010932,0.006926,0.003453,0.002805,0.049631,0.0181,0.021358,0.22867,1.516065,0.010739,0.000988,0.003712,0.001067,0.053355,0.063464,0.074888,0.801773,5.315693,0.037654,0.003465,0.013014,0.003739,0.187076,0.999382,24037.286634,5.696939,5.98178595,6.2666329,6.55147985,6.8363268,7.12117375,7.4060207,7.69086765,7.9757146,8.26056155,8.5454085,8.83025545,9.1151024,9.39994935,9.6847963,9.96964325,10.2544902,10.53933715,10.8241841,11.10903105,11.393878
SF11C21345120013189110,24,201508010000Z,201508020000Z,0.0,2e-06,7e-06,0.037144,0.059109,0.06975,0.74674,4.952012,0.035071,0.003228,0.01212,0.003484,0.174236,7e-06,9e-06,7.2e-05,0.001656,4e-06,2e-06,1e-06,1e-06,1.7e-05,2.6e-05,3.1e-05,0.000332,0.002204,1.6e-05,1e-06,5e-06,2e-06,7.8e-05,0.059076,0.06971,0.746336,4.948152,0.035051,0.003225,0.012114,0.003481,0.174141,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SF11C21345120013189110,25,201508010000Z,201508020100Z,0.0,0.0,0.0,0.034575,0.05499,0.064888,0.694717,4.605921,0.032626,0.003002,0.011276,0.00324,0.162097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05499,0.064888,0.694717,4.605921,0.032626,0.003002,0.011276,0.00324,0.162097,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SF11C21345120013189110,26,201508010000Z,201508020200Z,0.0,0.0,0.0,0.032185,0.051189,0.060403,0.646694,4.287537,0.030371,0.002795,0.010497,0.003016,0.150892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051189,0.060403,0.646694,4.287537,0.030371,0.002795,0.010497,0.003016,0.150892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SF11C21345120013189110,27,201508010000Z,201508020300Z,0.0,0.0,0.0,0.029959,0.047649,0.056225,0.601967,3.990999,0.028271,0.002601,0.009771,0.002808,0.140456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047649,0.056225,0.601967,3.990999,0.028271,0.002601,0.009771,0.002808,0.140456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SF11C21345120013189110,28,201508010000Z,201508020400Z,0.0,0.0,0.0,0.027887,0.044353,0.052337,0.560335,3.714977,0.026315,0.002421,0.009095,0.002613,0.130742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044353,0.052337,0.560335,3.714977,0.026315,0.002421,0.009095,0.002613,0.130742,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SF11C21345120013189110,29,201508010000Z,201508020500Z,0.0,0.0,0.0,0.025959,0.041287,0.048718,0.521595,3.458138,0.024496,0.002254,0.008466,0.002433,0.121703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041287,0.048718,0.521595,3.458138,0.024496,0.002254,0.008466,0.002433,0.121703,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SF11C21345120013189110,30,201508010000Z,201508020600Z,0.0,0.0,0.0,0.024164,0.038432,0.04535,0.485528,3.219016,0.022802,0.002098,0.007881,0.002265,0.113287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038432,0.04535,0.485528,3.219016,0.022802,0.002098,0.007881,0.002265,0.113287,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SF11C21345120013189110,31,201508010000Z,201508020700Z,0.0,0.0,0.0,0.022493,0.035774,0.042214,0.451953,2.996413,0.021225,0.001953,0.007336,0.002108,0.105453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035774,0.042214,0.451953,2.996413,0.021225,0.001953,0.007336,0.002108,0.105453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SF11C21345120013189110,32,201508010000Z,201508020800Z,0.0,0.0,0.0,0.020938,0.033301,0.039295,0.420708,2.789263,0.019758,0.001818,0.006829,0.001962,0.098163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033301,0.039295,0.420708,2.789263,0.019758,0.001818,0.006829,0.001962,0.098163,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SF11C21345120013189110,33,201508010000Z,201508020900Z,0.0,0.0,0.0,0.01949,0.030998,0.036578,0.391613,2.596367,0.018392,0.001692,0.006356,0.001826,0.091374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030998,0.036578,0.391613,2.596367,0.018392,0.001692,0.006356,0.001826,0.091374,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SF11C21345120013189110,34,201508010000Z,201508021000Z,0.0,0.0,0.0,0.018142,0.028854,0.034048,0.364528,2.416793,0.01712,0.001575,0.005917,0.0017,0.085054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028854,0.034048,0.364528,2.416793,0.01712,0.001575,0.005917,0.0017,0.085054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SF11C21345120013189110,35,201508010000Z,201508021100Z,0.0,0.0,0.0,0.016888,0.02686,0.031694,0.339331,2.249741,0.015936,0.001466,0.005508,0.001583,0.079175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02686,0.031694,0.339331,2.249741,0.015936,0.001466,0.005508,0.001583,0.079175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SF11C21345120013189110,36,201508010000Z,201508021200Z,0.0,0.0,0.0,0.01572,0.025002,0.029502,0.315863,2.094146,0.014834,0.001365,0.005127,0.001473,0.073699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025002,0.029502,0.315863,2.094146,0.014834,0.001365,0.005127,0.001473,0.073699,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SF11C21345120013189110,37,201508010000Z,201508021300Z,0.0,0.0,0.0,0.014633,0.023273,0.027462,0.294021,1.94934,0.013808,0.001271,0.004772,0.001371,0.068603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023273,0.027462,0.294021,1.94934,0.013808,0.001271,0.004772,0.001371,0.068603,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
