id,event_id,latitude,longitude,type,area,date_time,slope,state,country,fips,scc,fuel_1hr,fuel_10hr,fuel_100hr,fuel_1khr,fuel_10khr,fuel_gt10khr,shrub,grass,rot,duff,litter,moisture_1hr,moisture_10hr,moisture_100hr,moisture_1khr,moisture_live,moisture_duff,consumption_flaming,consumption_smoldering,consumption_residual,consumption_duff,min_wind,max_wind,min_wind_aloft,max_wind_aloft,min_humid,max_humid,min_temp,max_temp,min_temp_hour,max_temp_hour,sunrise_hour,sunset_hour,snow_month,rain_days,heat,pm25,pm10,co,co2,ch4,nox,nh3,so2,voc,VEG,canopy,fccs,fccs_number
RX316,RXFires,40.591325,-124.308916,RX,1.0,201608010000Z,10.0,CA,USA,06023,2810015000,0.1,0.1,0.0,0.0,0.0,0.0,7.81,0.27,0.0,0.0,0.03,10.0,12.0,12.0,22.0,130.0,150.0,20.7414609511,1.46256387604,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,Northern California coastal shrubland,0.0,316,316
RX317,RXFires,40.52,-111.821,RX,1.0,201608010000Z,10.0,UT,USA,49035,2810015000,0.2,0.8,1.3,0.5,0.5,0.0,0.2,0.09,5.0,0.5,0.01,10.0,12.0,12.0,22.0,130.0,150.0,3.15444175413,1.78623022409,2.55649583234,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,Rocky Mountain maple forest,0.79,317,317
RX318,RXFires,40.909642,-124.115819,RX,1.0,201608010000Z,10.0,CA,USA,06023,2810015000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,1.0,0.06,10.0,12.0,12.0,22.0,130.0,150.0,1.12620419967,0.0592739052458,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,Generic wetland grassland,0.0,318,318
RX319,RXFires,48.463,-120.963,RX,1.0,201608010000Z,10.0,WA,USA,53007,2810015000,0.3,0.4,0.9,1.1,0.0,0.0,0.0,0.0,0.1,0.3,0.0,10.0,12.0,12.0,22.0,130.0,150.0,1.83891147886,0.440280880128,0.177748872552,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,Avalanche and landslide chute forest,2.33,319,319
RX32,RXFires,33.673877,-106.365782,RX,1.0,201608010000Z,10.0,NM,USA,35027,2810015000,0.1,0.9,1.3,1.4,0.0,0.0,0.01,0.0,6.8,0.6,0.0,10.0,12.0,12.0,22.0,130.0,150.0,1.66190852624,1.27997830972,2.29412068567,3.09117739648e-06,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,126821.70107400001,0.07138699999999996,0.084241,0.8683750000000002,7.707809000000001,0.041524000000000005,0.007261,0.014164000000000006,0.0051210000000000006,0.2035909999999999,Ponderosa pine / Pinyon pine - Juniper forest,8.17,32,32
RX320,RXFires,45.857097,-115.982463,RX,1.0,201608010000Z,10.0,ID,USA,16049,2810015000,0.7,2.1,4.4,0.7,3.5,0.0,0.33,0.05,9.7,1.7,0.06,10.0,12.0,12.0,22.0,130.0,150.0,8.97941375184,3.80638933748,4.8997951943,0.0105707612162,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,Western larch forest,8.91,320,320
RX34,RXFires,40.922,-110.152,RX,1.0,201608010000Z,10.0,UT,USA,49043,2810015000,0.1,1.5,4.0,2.0,3.0,5.0,0.88,0.14,3.5,1.0,0.06,10.0,12.0,12.0,22.0,130.0,150.0,8.04263189968,3.36232336913,3.06640680126,5.37468582922e-05,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,555500.9858710001,0.16527099999999997,0.19502099999999997,1.9256719999999998,22.206480999999986,0.09404099999999999,0.025296000000000003,0.03158699999999999,0.014172,0.45404700000000003,Interior Douglas-fir - Ponderosa pine / Gambel oak forest,4.34,34,34
RX36,RXFires,37.007,-119.41,RX,1.0,201608010000Z,10.0,CA,USA,06019,2810015000,0.5,0.5,1.0,1.0,1.0,0.2,1.58,0.2,0.6,1.0,0.2,10.0,12.0,12.0,22.0,130.0,150.0,5.13148332305,0.962806633184,0.50950515109,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,335728.407266,0.06181299999999999,0.07293599999999997,0.6773710000000003,10.513595999999998,0.03410999999999999,0.013754999999999996,0.011206000000000004,0.0064680000000000015,0.1610759999999999,Live oak - Blue oak woodland,1.21,36,36
RX37,RXFires,37.797,-118.908,RX,1.0,201608010000Z,10.0,CA,USA,06051,2810015000,0.1,1.0,1.5,1.2,2.5,0.0,3.02,0.16,3.1,2.0,0.15,10.0,12.0,12.0,22.0,130.0,150.0,6.50111196524,1.96884404191,1.83456583075,0.000102053795451,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,436969.42255300004,0.11046700000000001,0.13034699999999996,1.2644029999999995,16.013053000000006,0.06228899999999999,0.019183000000000002,0.020787000000000003,0.01009,0.29884700000000014,Ponderosa pine - Jeffrey pine forest,8.62,37,37
RX38,RXFires,41.284,-123.933,RX,1.0,201608010000Z,10.0,CA,USA,06023,2810015000,1.0,2.0,2.0,3.0,3.0,7.0,0.63,0.16,0.0,0.8,0.04,10.0,12.0,12.0,22.0,130.0,150.0,8.05823332104,2.93742245044,1.71258618437,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,548673.061478,0.13588999999999996,0.16034599999999993,1.5541979999999997,19.761898999999996,0.076597,0.023718,0.025555,0.012445,0.367381,Douglas-fir - Madrone / Tanoak forest,18.8,38,38
RX4,RXFires,44.406,-109.382,RX,1.0,201608010000Z,10.0,WY,USA,56029,2810015000,0.2,0.3,3.8,0.0,0.0,0.0,2.96,0.54,23.5,1.5,0.06,10.0,12.0,12.0,22.0,130.0,150.0,13.4842887855,8.75217461379,14.8108610146,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,993667.0420099999,0.489074,0.5771089999999998,5.906724,54.98723999999999,0.2834420000000001,0.053973999999999994,0.09642500000000001,0.036248000000000016,1.3861459999999999,Douglas-fir / Ceanothus forest,3.75,4,4
RX40,RXFires,33.962,-106.183,RX,1.0,201608010000Z,10.0,NM,USA,35053,2810015000,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.06,0.0,0.0,0.024,10.0,12.0,12.0,22.0,130.0,150.0,0.935576017238,0.0589283414666,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,59627.34784600001,0.007793,0.009195,0.079559,1.6255080000000002,0.004155000000000001,0.0023220000000000003,0.0013270000000000003,0.000977,0.019116,Tobosa - Grama grassland,0.0,40,40
RX401,RXFires,43.838923,-76.070338,RX,1.0,201608010000Z,10.0,NY,USA,36045,2810015000,0.2,1.0,2.0,2.0,0.0,0.0,2.41,0.15,5.8,1.2,0.05,10.0,12.0,12.0,22.0,130.0,150.0,9.74351719424,3.00705689637,3.5467758826,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,Recently logged timberland - Shrubland cover,0.19,401,401
RX403,RXFires,34.695218,-94.446847,RX,1.0,201608010000Z,10.0,OK,USA,05113,2810015000,0.3,0.7,1.0,0.0,0.0,0.0,0.4,0.07,0.0,0.2,0.07,10.0,12.0,12.0,22.0,130.0,150.0,1.80980009218,0.154158583692,0.02011,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,Ouachita montane oak forest,2.59,403,403
RX404,RXFires,36.199,-81.808,RX,1.0,201608010000Z,10.0,NC,USA,37189,2810015000,1.0,1.0,2.0,3.0,2.0,0.5,1.29,0.26,2.8,1.0,0.04,10.0,12.0,12.0,22.0,130.0,150.0,8.81850692283,2.58930307779,1.97651950938,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,Southern and Central Appalachian cove forest,39.02,404,404
RX405,RXFires,35.251575,-83.787839,RX,1.0,201608010000Z,10.0,NC,USA,37075,2810015000,0.3,0.7,1.0,0.0,0.0,0.0,2.23,0.07,0.0,0.2,0.07,10.0,12.0,12.0,22.0,130.0,150.0,5.38728728739,0.394866914592,0.03922,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,Central and Southern Appalachian montane oak forest,6.29,405,405
RX406,RXFires,33.62,-94.052,RX,1.0,201608010000Z,10.0,AR,USA,05081,2810015000,0.5,0.5,1.0,3.0,1.0,0.5,0.57,0.06,0.0,0.75,0.02,10.0,12.0,12.0,22.0,130.0,150.0,3.27169771679,0.545953058181,0.195339310127,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,West Gulf Coastal Plain mesic hardwood forest,21.52,406,406
RX407,RXFires,32.368,-84.134,RX,1.0,201608010000Z,10.0,GA,USA,13193,2810015000,0.6,1.2,1.6,1.5,1.8,0.0,0.4,0.06,0.8,1.0,0.024,10.0,12.0,12.0,22.0,130.0,150.0,4.83328132199,0.874970702099,0.362678640112,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,Southern Coastal Plain dry upland hardwood forest,18.2,407,407
RX408,RXFires,48.655385,-96.664598,RX,1.0,201608010000Z,10.0,MN,USA,27069,2810015000,0.2,0.5,1.0,1.5,0.0,0.0,0.92,0.13,1.0,0.5,0.01,10.0,12.0,12.0,22.0,130.0,150.0,3.64837822339,0.904349660599,0.655019308752,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,Eastern Great Plains tallgrass aspen parkland,6.08,408,408
RX409,RXFires,37.889869,-80.202306,RX,1.0,201608010000Z,10.0,WV,USA,54025,2810015000,0.1,0.2,0.2,0.1,0.0,0.0,0.18,0.16,0.0,0.5,0.04,10.0,12.0,12.0,22.0,130.0,150.0,0.865498871411,0.0895648085999,0.0165148186693,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,Appalachian shale barren woodland and grassland,2.54,409,409
RX41,RXFires,42.571,-113.197,RX,1.0,201608010000Z,10.0,ID,USA,16031,2810015000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,0.0,1.0,0.21,10.0,12.0,12.0,22.0,130.0,150.0,0.576857067525,0.0303608982908,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,36687.79167299999,0.004706999999999999,0.005554999999999999,0.04779900000000001,0.9939369999999998,0.002505,0.001423,0.0007970000000000001,0.000598,0.011498,Idaho fescue - Bluebunch wheatgrass grassland,0.0,41,41
RX410,RXFires,35.009839,-84.360004,RX,1.0,201608010000Z,10.0,TN,USA,47139,2810015000,0.1,0.5,0.5,0.1,0.0,0.0,4.03,0.04,0.2,1.0,0.01,10.0,12.0,12.0,22.0,130.0,150.0,9.43434042381,0.690406725701,0.12286783619,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,Southern Appalachian montane pine forest and woodland,3.29,410,410
RX411,RXFires,31.12,-99.294,RX,1.0,201608010000Z,10.0,TX,USA,48307,2810015000,0.2,0.4,0.8,0.2,0.0,0.0,0.75,0.18,0.0,0.2,0.046,10.0,12.0,12.0,22.0,130.0,150.0,1.99539168369,0.146946363619,0.0161577692238,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,Edwards Plateau limestone savanna and woodland,2.26,411,411
RX412,RXFires,45.290361,-70.849116,RX,1.0,201608010000Z,10.0,Unknown,Unknown,-9999,2810015000,0.2,0.7,0.7,0.0,0.0,0.0,1.38,0.03,0.0,1.0,0.0,10.0,12.0,12.0,22.0,130.0,150.0,3.39383566692,0.2523313283,0.027454001961,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,Acadian - Appalachian alpine and subalpine woodlands and barrens,0.4,412,412
RX413,RXFires,44.816,-84.571,RX,1.0,201608010000Z,10.0,MI,USA,26039,2810015000,0.2,0.5,0.5,1.0,0.5,0.0,0.35,0.3,0.2,0.4,0.2,10.0,12.0,12.0,22.0,130.0,150.0,2.55076929822,0.571202745335,0.249293263015,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,Northern oak barren woodland and grassland,6.35,413,413
RX414,RXFires,36.058519,-86.293887,RX,1.0,201608010000Z,10.0,TN,USA,47189,2810015000,0.2,0.4,0.8,0.0,0.0,0.0,0.54,0.48,0.0,0.2,0.12,10.0,12.0,12.0,22.0,130.0,150.0,2.27917521932,0.17680980693,0.031376,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,Nashville Basin limestone glade and woodland,4.41,414,414
RX416,RXFires,37.451484,-89.333705,RX,1.0,201608010000Z,10.0,IL,USA,17181,2810015000,0.1,0.1,0.1,0.1,0.0,0.0,0.29,0.26,0.0,0.4,0.05,10.0,12.0,12.0,22.0,130.0,150.0,0.931909205286,0.0832411289253,0.0125928186693,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,Calcareous glade and woodland,1.62,416,416
RX417,RXFires,31.506177,-93.177685,RX,1.0,201608010000Z,10.0,LA,USA,22069,2810015000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.2,0.08,10.0,12.0,12.0,22.0,130.0,150.0,0.491541400881,0.0258706000464,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,West Gulf Coastal Plain glade and barrens,0.2,417,417
RX418,RXFires,44.127714,-76.11847,RX,1.0,201608010000Z,10.0,NY,USA,36045,2810015000,0.1,0.1,0.1,0.1,0.0,0.0,0.11,0.26,0.0,0.4,0.04,10.0,12.0,12.0,22.0,130.0,150.0,0.69417657823,0.0694076016087,0.0125928186693,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,Great Lakes alvar savanna and shrubland,0.61,418,418
RX419,RXFires,30.636464,-98.677335,RX,1.0,201608010000Z,10.0,TX,USA,48299,2810015000,0.2,0.4,0.0,0.2,0.0,0.0,0.8,0.18,0.0,0.2,0.05,10.0,12.0,12.0,22.0,130.0,150.0,1.92664368657,0.142863620005,0.0161577692238,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,Llano Uplift acidic woodland and glade,2.29,419,419
RX42,RXFires,43.254,-110.295,RX,1.0,201608010000Z,10.0,WY,USA,56035,2810015000,0.3,0.7,1.8,9.0,0.6,0.0,0.01,0.36,5.0,1.3,0.04,10.0,12.0,12.0,22.0,130.0,150.0,8.2033057325,4.19752317433,3.40942909841,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,578955.1630310001,0.18601099999999998,0.21949599999999997,2.184486999999999,24.11096299999999,0.10626600000000001,0.026747999999999994,0.035797,0.015478000000000006,0.5145319999999999,Trembling aspen / Engelmann spruce forest,7.29,42,42
RX421,RXFires,38.806706,-84.1482,RX,1.0,201608010000Z,10.0,OH,USA,39025,2810015000,0.2,0.4,0.8,0.0,0.0,0.0,0.06,2.0,0.0,0.3,0.5,10.0,12.0,12.0,22.0,130.0,150.0,3.31549335059,0.227797851836,0.031376,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,Bluegrass savanna and woodland,10.78,421,421
RX422,RXFires,34.984347,-94.797291,RX,1.0,201608010000Z,10.0,OK,USA,40079,2810015000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,1.0,0.45,10.0,12.0,12.0,22.0,130.0,150.0,1.5344977881,0.090640304637,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,Arkansas Valley prairie and woodland,1.76,422,422
RX423,RXFires,34.945493,-84.959995,RX,1.0,201608010000Z,10.0,GA,USA,13313,2810015000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,1.0,0.45,10.0,12.0,12.0,22.0,130.0,150.0,1.49444613443,0.086190120896,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,Highland Rim prairie and barrens,1.96,423,423
RX424,RXFires,27.423,-80.794,RX,1.0,201608010000Z,10.0,FL,USA,12093,2810015000,0.2,0.2,0.5,0.5,0.5,0.0,1.39,0.12,1.0,4.0,0.03,10.0,12.0,12.0,22.0,130.0,150.0,3.82333091909,2.70956254116,1.01957215981,3.14704,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,Southern Coastal Plain nonriverine cypress dome forest,11.15,424,424
RX425,RXFires,31.553,-88.643,RX,1.0,201608010000Z,10.0,MS,USA,28153,2810015000,0.5,0.5,1.0,1.5,0.5,0.0,2.55,0.06,2.0,1.5,0.02,10.0,12.0,12.0,22.0,130.0,150.0,6.91171582112,0.873915374715,0.589414900356,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,Coastal Plain seepage swamp and baygall forest,21.89,425,425
RX426,RXFires,27.97,-97.785,RX,1.0,201608010000Z,10.0,TX,USA,48409,2810015000,0.2,0.4,0.8,0.2,0.5,0.0,0.3,0.24,0.7,0.1,0.06,10.0,12.0,12.0,22.0,130.0,150.0,1.5726926834,0.347521105986,0.331793062896,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,Tamaulipan riparian forest,11.27,426,426
RX427,RXFires,45.087,-83.683,RX,1.0,201608010000Z,10.0,MI,USA,26007,2810015000,0.4,1.0,2.0,4.0,2.0,0.0,0.47,0.02,3.0,4.0,0.003,10.0,12.0,12.0,22.0,130.0,150.0,9.24704741695,15.2026101252,20.915059784,32.5652781659,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,Laurentian - Acadian alkaline swamp forest,6.76,427,427
RX428,RXFires,26.554711,-82.094141,RX,1.0,201608010000Z,10.0,Unknown,Unknown,12071,2810015000,0.3,0.3,0.5,0.5,0.0,0.0,0.0,0.16,0.0,1.5,0.07,10.0,12.0,12.0,22.0,130.0,150.0,2.57749593836,0.259395869178,0.0102294230595,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,Melaleuca quinquenervia forest,19.88,428,428
RX429,RXFires,31.491,-81.36,RX,1.0,201608010000Z,10.0,GA,USA,13191,2810015000,0.4,0.7,1.4,1.8,1.8,0.0,0.73,0.08,1.2,1.0,0.03,10.0,12.0,12.0,22.0,130.0,150.0,3.77420492126,0.870207465261,0.619965244194,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,Introduced upland vegetation - Treed,13.74,429,429
RX43,RXFires,32.455167,-108.470582,RX,1.0,201608010000Z,10.0,NM,USA,35017,2810015000,0.1,0.4,0.8,1.0,0.0,0.0,0.36,0.43,0.0,0.4,0.07,10.0,12.0,12.0,22.0,130.0,150.0,1.58258934369,0.123875098279,0.0164368461189,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,101173.93809499998,0.013848999999999998,0.016350000000000003,0.143102,2.8061660000000015,0.007432000000000002,0.003960000000000001,0.0023840000000000003,0.0016819999999999995,0.034317000000000014,Arizona white oak - Silverleaf oak - Emory oak woodland,3.61,43,43
RX430,RXFires,36.890424,-89.847235,RX,1.0,201608010000Z,10.0,MO,USA,29207,2810015000,0.6,1.2,1.6,1.5,1.8,0.0,1.2,0.06,1.6,1.0,0.03,10.0,12.0,12.0,22.0,130.0,150.0,5.43554040726,1.07192076424,0.762420620091,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,Mississippi River alluvial plain loess slope forest,15.31,430,430
RX431,RXFires,33.097151,-88.522288,RX,1.0,201608010000Z,10.0,MS,USA,28103,2810015000,0.6,1.0,1.2,1.2,1.0,0.0,1.34,0.26,0.8,1.0,0.04,10.0,12.0,12.0,22.0,130.0,150.0,5.41371814189,0.70959998314,0.277109082482,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,East Gulf Coastal Plain limestone forest,14.82,431,431
RX432,RXFires,25.261537,-80.512277,RX,1.0,201608010000Z,10.0,FL,USA,12025,2810015000,0.1,0.2,1.5,1.5,1.5,0.0,1.78,0.04,1.0,1.0,0.01,10.0,12.0,12.0,22.0,130.0,150.0,4.35549566058,0.754971169315,0.501518073253,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,South Florida hardwood hammock forest,6.22,432,432
RX433,RXFires,42.652869,-70.640178,RX,1.0,201608010000Z,10.0,MA,USA,25009,2810015000,0.2,0.4,0.8,0.2,0.0,0.0,0.75,0.48,0.0,0.2,0.12,10.0,12.0,12.0,22.0,130.0,150.0,2.69061924995,0.24673814118,0.0487176373387,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,Atlantic Coastal Plain maritime grassland and woodland,0.8,433,433
RX434,RXFires,37.197302,-89.44323,RX,1.0,201608010000Z,10.0,MO,USA,17003,2810015000,0.2,0.5,0.5,0.5,0.2,0.0,0.57,0.24,0.2,0.4,0.16,10.0,12.0,12.0,22.0,130.0,150.0,2.03648817033,0.209227629287,0.0685302339642,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,Mississippi River dune woodland and forest,6.53,434,434
RX435,RXFires,27.392645,-97.565772,RX,1.0,201608010000Z,10.0,TX,USA,48273,2810015000,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.77,0.0,0.2,0.13,10.0,12.0,12.0,22.0,130.0,150.0,0.869433228925,0.0464636142112,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,Tamaulipan clay grassland,0.0,435,435
RX436,RXFires,27.547,-97.498,RX,1.0,201608010000Z,10.0,TX,USA,48273,2810015000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.43,10.0,12.0,12.0,22.0,130.0,150.0,1.497751,0.078829,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,South Texas sand sheet grassland,0.0,436,436
RX437,RXFires,25.83,-97.451,RX,1.0,201608010000Z,10.0,Unknown,Unknown,-9999,2810015000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.43,10.0,12.0,12.0,22.0,130.0,150.0,1.497751,0.078829,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,South Texas dune and coastal grassland,0.0,437,437
RX438,RXFires,26.250148,-81.035107,RX,1.0,201608010000Z,10.0,FL,USA,12021,2810015000,0.2,0.2,0.5,0.5,0.5,0.0,0.9,0.04,1.0,12.0,0.01,10.0,12.0,12.0,22.0,130.0,150.0,4.56057815877,13.7325994714,4.18322015981,18.96528,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,South Florida cypress dome forest,6.44,438,438
RX439,RXFires,30.900856,-82.80568,RX,1.0,201608010000Z,10.0,GA,USA,13065,2810015000,0.1,0.16,0.14,0.2,0.0,0.0,0.55,0.84,0.0,0.5,0.21,10.0,12.0,12.0,22.0,130.0,150.0,2.02234904757,0.126477832966,0.00288516922378,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,Carolina bay savanna,0.57,439,439
RX44,RXFires,38.496,-122.057,RX,1.0,201608010000Z,10.0,CA,USA,06113,2810015000,0.5,0.25,0.25,0.0,0.0,0.0,4.52,0.0,0.0,0.1,0.0,10.0,12.0,12.0,22.0,130.0,150.0,10.4602793041,0.72156028278,0.009805,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,667292.200274,0.088313,0.10421000000000001,0.9047139999999999,18.275095000000007,0.047173000000000014,0.025981,0.015110999999999996,0.010966999999999998,0.21725900000000004,Scrub oak - Chaparral shrubland,0.0,44,44
RX440,RXFires,27.088,-82.299,RX,1.0,201608010000Z,10.0,FL,USA,12115,2810015000,0.2,0.2,0.5,0.5,0.5,0.0,0.9,0.04,1.0,4.0,0.01,10.0,12.0,12.0,22.0,130.0,150.0,2.67592615877,3.48933547136,1.26411615981,4.36976,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,Caribbean swamp forest,10.79,440,440
RX441,RXFires,46.347023,-95.597851,RX,1.0,201608010000Z,10.0,MN,USA,27111,2810015000,0.2,0.2,1.5,1.5,1.5,0.0,0.5,0.34,1.0,2.0,0.06,10.0,12.0,12.0,22.0,130.0,150.0,5.14680254761,2.3851057064,1.11562567464,1.56966003108,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,Central Interior and Appalachian swamp forest,0.78,441,441
RX442,RXFires,48.885,-97.976,RX,1.0,201608010000Z,10.0,ND,USA,38019,2810015000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,1.5,0.74,10.0,12.0,12.0,22.0,130.0,150.0,2.03585138223,0.118009037318,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,Great Plains prairie pothole grassland,0.0,442,442
RX443,RXFires,47.223006,-95.888187,RX,1.0,201608010000Z,10.0,MN,USA,27087,2810015000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,1.5,0.74,10.0,12.0,12.0,22.0,130.0,150.0,2.03585138223,0.118009037318,0.0,0.0,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,Eastern Great Plains marsh grassland,0.0,443,443
RX445,RXFires,48.120203,-95.45305,RX,1.0,201608010000Z,10.0,MN,USA,27007,2810015000,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.84,0.0,3.0,0.46,10.0,12.0,12.0,22.0,130.0,150.0,3.01542622963,6.28877402256,8.9005821061,15.6257276326,6.0,6.0,6.0,6.0,40.0,80.0,13.0,30.0,4,14,6,18,5,8,,,,,,,,,,,Central Interior and Appalachian wetland grassland,0.0,445,445
